label;locationDescription;people;cellStrength;timeStampNetwork;latitudeNetwork;longitudeNetwork;timeStampGPS;latitudeGPS;longitudeGPS;nrSatellitesInView;nrSatellitesInFix;satellites;bluetoothDevices;wifiDevices
Outdoor;Überdacht;keine;4;N/A;0.0;0.0;10:36:44;48.31433666666667;14.281276666666667;47; 10.0;[{"constellation":"GALILEO","svid":24,"cn0":46.9},{"constellation":"GPS","svid":29,"cn0":46.1},{"constellation":"GPS","svid":25,"cn0":38.2},{"constellation":"GPS","svid":28,"cn0":35.9},{"constellation":"GPS","svid":12,"cn0":30.6},{"constellation":"GLONASS","svid":2,"cn0":30.4},{"constellation":"GPS","svid":32,"cn0":29.4},{"constellation":"GPS","svid":11,"cn0":27.5},{"constellation":"GLONASS","svid":12,"cn0":27.5},{"constellation":"GPS","svid":24,"cn0":25.4},{"constellation":"BEIDOU","svid":37,"cn0":24.3},{"constellation":"GALILEO","svid":31,"cn0":23.3},{"constellation":"GPS","svid":6,"cn0":21.3},{"constellation":"GLONASS","svid":3,"cn0":20}];[];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:36:46;48.31434333333333;14.281235;47; 14.0;[{"constellation":"GPS","svid":29,"cn0":48.9},{"constellation":"GPS","svid":28,"cn0":41.8},{"constellation":"GALILEO","svid":24,"cn0":39.8},{"constellation":"GPS","svid":32,"cn0":37},{"constellation":"GPS","svid":12,"cn0":35.7},{"constellation":"GLONASS","svid":3,"cn0":31.5},{"constellation":"GPS","svid":25,"cn0":29.2},{"constellation":"BEIDOU","svid":28,"cn0":25.9},{"constellation":"GLONASS","svid":2,"cn0":25.6},{"constellation":"GALILEO","svid":31,"cn0":23.5},{"constellation":"BEIDOU","svid":37,"cn0":22.5},{"constellation":"GPS","svid":24,"cn0":20.1},{"constellation":"GPS","svid":6,"cn0":19.4}];[];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:36:50;48.31434666666667;14.281241666666665;47; 14.0;[{"constellation":"GPS","svid":29,"cn0":41},{"constellation":"GALILEO","svid":24,"cn0":39.9},{"constellation":"GPS","svid":28,"cn0":37.7},{"constellation":"GPS","svid":12,"cn0":35.6},{"constellation":"GPS","svid":32,"cn0":33.7},{"constellation":"BEIDOU","svid":28,"cn0":31.6},{"constellation":"GLONASS","svid":2,"cn0":30.4},{"constellation":"GPS","svid":25,"cn0":29},{"constellation":"BEIDOU","svid":23,"cn0":28.7},{"constellation":"GLONASS","svid":12,"cn0":27.1},{"constellation":"GLONASS","svid":3,"cn0":26},{"constellation":"BEIDOU","svid":37,"cn0":25.5},{"constellation":"GPS","svid":6,"cn0":21.4},{"constellation":"GPS","svid":24,"cn0":17.6}];[];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:36:52;48.31435166666667;14.281254999999998;47; 16.0;[{"constellation":"GPS","svid":29,"cn0":32.8},{"constellation":"GALILEO","svid":24,"cn0":32.4},{"constellation":"GPS","svid":25,"cn0":30.5},{"constellation":"GLONASS","svid":2,"cn0":27.4},{"constellation":"BEIDOU","svid":28,"cn0":27.4},{"constellation":"GPS","svid":32,"cn0":27.1},{"constellation":"GPS","svid":28,"cn0":26.6},{"constellation":"BEIDOU","svid":37,"cn0":25.5},{"constellation":"GLONASS","svid":3,"cn0":25.2},{"constellation":"GLONASS","svid":12,"cn0":24.9},{"constellation":"GPS","svid":12,"cn0":24.8},{"constellation":"GLONASS","svid":11,"cn0":24},{"constellation":"GPS","svid":24,"cn0":22.8},{"constellation":"GLONASS","svid":21,"cn0":21.3},{"constellation":"GALILEO","svid":31,"cn0":21.3},{"constellation":"GPS","svid":6,"cn0":17.8}];[];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:36:54;48.31434833333333;14.281251666666666;47; 17.0;[{"constellation":"GALILEO","svid":24,"cn0":34.4},{"constellation":"GPS","svid":29,"cn0":34.3},{"constellation":"BEIDOU","svid":28,"cn0":30.7},{"constellation":"BEIDOU","svid":37,"cn0":30.3},{"constellation":"GPS","svid":25,"cn0":29.6},{"constellation":"GPS","svid":12,"cn0":29.6},{"constellation":"BEIDOU","svid":23,"cn0":26.8},{"constellation":"GPS","svid":32,"cn0":26.3},{"constellation":"GPS","svid":28,"cn0":25.4},{"constellation":"GLONASS","svid":11,"cn0":23},{"constellation":"GLONASS","svid":3,"cn0":23},{"constellation":"GPS","svid":24,"cn0":22.8},{"constellation":"GLONASS","svid":12,"cn0":22},{"constellation":"GLONASS","svid":21,"cn0":19.8},{"constellation":"GALILEO","svid":31,"cn0":19.6},{"constellation":"GLONASS","svid":2,"cn0":18},{"constellation":"GPS","svid":6,"cn0":17.9}];[];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:36:56;48.31434333333333;14.281221666666665;47; 17.0;[{"constellation":"GALILEO","svid":24,"cn0":37.5},{"constellation":"GPS","svid":29,"cn0":34.4},{"constellation":"BEIDOU","svid":37,"cn0":30.5},{"constellation":"GPS","svid":25,"cn0":29.7},{"constellation":"BEIDOU","svid":28,"cn0":27.5},{"constellation":"GPS","svid":11,"cn0":26.5},{"constellation":"GPS","svid":32,"cn0":26.1},{"constellation":"BEIDOU","svid":23,"cn0":25.5},{"constellation":"GLONASS","svid":12,"cn0":24.9},{"constellation":"GPS","svid":28,"cn0":23.9},{"constellation":"GPS","svid":24,"cn0":22.8},{"constellation":"GALILEO","svid":31,"cn0":22.4},{"constellation":"GLONASS","svid":21,"cn0":22.3},{"constellation":"GLONASS","svid":11,"cn0":21.8},{"constellation":"GLONASS","svid":2,"cn0":18},{"constellation":"GPS","svid":12,"cn0":17.8},{"constellation":"GPS","svid":6,"cn0":17.7}];[];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:36:58;48.314339999999994;14.281225;47; 18.0;[{"constellation":"GPS","svid":28,"cn0":42.9},{"constellation":"GALILEO","svid":24,"cn0":40.2},{"constellation":"GPS","svid":29,"cn0":31.2},{"constellation":"BEIDOU","svid":37,"cn0":30.6},{"constellation":"BEIDOU","svid":23,"cn0":29.7},{"constellation":"GLONASS","svid":2,"cn0":28.7},{"constellation":"GPS","svid":11,"cn0":28.1},{"constellation":"BEIDOU","svid":28,"cn0":28},{"constellation":"GPS","svid":32,"cn0":26.9},{"constellation":"GLONASS","svid":12,"cn0":24.8},{"constellation":"GLONASS","svid":21,"cn0":24.1},{"constellation":"GPS","svid":25,"cn0":24},{"constellation":"GPS","svid":24,"cn0":22.7},{"constellation":"GLONASS","svid":11,"cn0":21.8},{"constellation":"GLONASS","svid":10,"cn0":19},{"constellation":"GALILEO","svid":31,"cn0":19},{"constellation":"GPS","svid":12,"cn0":15.7},{"constellation":"GPS","svid":6,"cn0":15.5}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Unknown Major Device Class","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Unknown Major Device Class","class":"Phone Smart"}];[{"SSID":"3Tube_5Ghz_5DB0","level":-88},{"SSID":"Surace-intern","level":-84},{"SSID":"Hasenstall","level":-85},{"SSID":"REMAX GUEST","level":-81},{"SSID":"ZTE_7F9FE1_5G","level":-81},{"SSID":"LiwestFEAA-5G","level":-78},{"SSID":"2Girls1Router","level":-83},{"SSID":"REMAX AIR","level":-89},{"SSID":"RappsHome-5G","level":-89},{"SSID":"SI-Gast","level":-66},{"SSID":"Liwest_551c-5G","level":-79},{"SSID":"TellMyWiFiILoveHer","level":-67},{"SSID":"HH72VM_7B82_2.4G","level":-77},{"SSID":"Blanca Peak V","level":-92},{"SSID":"A1-B3F09AAF","level":-94},{"SSID":"REMAX GUEST","level":-91},{"SSID":"Liwest1619CC","level":-80},{"SSID":"REMAX AIR","level":-81},{"SSID":"LiwestAC23-5G","level":-87},{"SSID":"3Tube_2.4Ghz_5DB0","level":-75},{"SSID":"Surace-Internet-Gäste","level":-84},{"SSID":"Liwest_551c","level":-76},{"SSID":"UPC-E66C97-5G","level":-80},{"SSID":"A1-C287DE","level":-82},{"SSID":"WLAN1-5G-HYN888","level":-89}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:37:00;48.314330000000005;14.281235;47; 17.0;[{"constellation":"GPS","svid":28,"cn0":45.5},{"constellation":"GALILEO","svid":24,"cn0":36.9},{"constellation":"BEIDOU","svid":37,"cn0":36.6},{"constellation":"GPS","svid":25,"cn0":31.9},{"constellation":"GPS","svid":32,"cn0":29.7},{"constellation":"GLONASS","svid":12,"cn0":29.1},{"constellation":"GLONASS","svid":2,"cn0":28.6},{"constellation":"GPS","svid":11,"cn0":28.3},{"constellation":"GPS","svid":29,"cn0":27.5},{"constellation":"BEIDOU","svid":23,"cn0":25.9},{"constellation":"BEIDOU","svid":28,"cn0":24.3},{"constellation":"GLONASS","svid":21,"cn0":24},{"constellation":"BEIDOU","svid":11,"cn0":22.1},{"constellation":"GLONASS","svid":11,"cn0":21.6},{"constellation":"GLONASS","svid":10,"cn0":20.1},{"constellation":"GALILEO","svid":31,"cn0":19},{"constellation":"GPS","svid":12,"cn0":15.7}];[{"rssi":-74,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Unknown Major Device Class","class":"Unknown Device Class"},{"rssi":-97,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-75,"majorClass":"Unknown Major Device Class","class":"Phone Smart"}];[{"SSID":"3Tube_5Ghz_5DB0","level":-79},{"SSID":"Surace-intern","level":-74},{"SSID":"Hasenstall","level":-89},{"SSID":"Barbershoptugays","level":-77},{"SSID":"SI-Gast","level":-90},{"SSID":"REMAX GUEST","level":-83},{"SSID":"ZTE_7F9FE1_5G","level":-85},{"SSID":"FRITZ!Box 7530 ND","level":-86},{"SSID":"LiwestFEAA-5G","level":-81},{"SSID":"2Girls1Router","level":-86},{"SSID":"","level":-82},{"SSID":"Drei_H288A_5G_yzPG","level":-94},{"SSID":"SI-Gast","level":-61},{"SSID":"Liwest_551c-5G","level":-84},{"SSID":"skynet5g","level":-94},{"SSID":"HH72VM_7B82_5G","level":-90},{"SSID":"REMAX AIR","level":-82},{"SSID":"Surace-Internet-Gäste","level":-74},{"SSID":"","level":-82},{"SSID":"UPC-E66C97-5G","level":-75},{"SSID":"WLAN1-HYN888","level":-72},{"SSID":"Liwest1619CC","level":-82},{"SSID":"DreiMaxx_035A_5Ghz","level":-94}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:37:02;48.314328333333336;14.281221666666665;47; 21.0;[{"constellation":"GPS","svid":28,"cn0":45.5},{"constellation":"GALILEO","svid":9,"cn0":39.9},{"constellation":"GALILEO","svid":24,"cn0":37},{"constellation":"BEIDOU","svid":37,"cn0":35},{"constellation":"GLONASS","svid":12,"cn0":30},{"constellation":"BEIDOU","svid":23,"cn0":29.8},{"constellation":"GPS","svid":29,"cn0":29.2},{"constellation":"GPS","svid":32,"cn0":29},{"constellation":"GLONASS","svid":2,"cn0":28.5},{"constellation":"GPS","svid":11,"cn0":28.2},{"constellation":"GPS","svid":25,"cn0":27.9},{"constellation":"GLONASS","svid":21,"cn0":24.1},{"constellation":"BEIDOU","svid":11,"cn0":23.3},{"constellation":"BEIDOU","svid":27,"cn0":21.7},{"constellation":"BEIDOU","svid":28,"cn0":21.6},{"constellation":"BEIDOU","svid":20,"cn0":20.8},{"constellation":"GLONASS","svid":10,"cn0":20.1},{"constellation":"GALILEO","svid":31,"cn0":19},{"constellation":"GLONASS","svid":11,"cn0":18.9},{"constellation":"GLONASS","svid":3,"cn0":18.3},{"constellation":"GPS","svid":12,"cn0":16.9}];[{"rssi":-74,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Unknown Major Device Class","class":"Unknown Device Class"},{"rssi":-97,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-77,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-75,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-69,"majorClass":"Unknown Major Device Class","class":"Phone Smart"}];[{"SSID":"3Tube_5Ghz_5DB0","level":-79},{"SSID":"Surace-intern","level":-74},{"SSID":"Hasenstall","level":-89},{"SSID":"Barbershoptugays","level":-77},{"SSID":"SI-Gast","level":-90},{"SSID":"REMAX GUEST","level":-83},{"SSID":"ZTE_7F9FE1_5G","level":-85},{"SSID":"FRITZ!Box 7530 ND","level":-86},{"SSID":"LiwestFEAA-5G","level":-81},{"SSID":"2Girls1Router","level":-86},{"SSID":"","level":-82},{"SSID":"Drei_H288A_5G_yzPG","level":-94},{"SSID":"SI-Gast","level":-61},{"SSID":"Liwest_551c-5G","level":-84},{"SSID":"skynet5g","level":-94},{"SSID":"HH72VM_7B82_5G","level":-90},{"SSID":"REMAX AIR","level":-82},{"SSID":"Surace-Internet-Gäste","level":-74},{"SSID":"","level":-82},{"SSID":"UPC-E66C97-5G","level":-75},{"SSID":"WLAN1-HYN888","level":-72},{"SSID":"Liwest1619CC","level":-82},{"SSID":"DreiMaxx_035A_5Ghz","level":-94}]
Outdoor;Überdacht;keine;4;10:36:46;48.3143345;14.2811628;10:37:04;48.31433333333333;14.281221666666665;47; 21.0;[{"constellation":"GPS","svid":28,"cn0":45.3},{"constellation":"GALILEO","svid":9,"cn0":39.1},{"constellation":"GALILEO","svid":24,"cn0":37.2},{"constellation":"BEIDOU","svid":37,"cn0":35.1},{"constellation":"BEIDOU","svid":23,"cn0":29.6},{"constellation":"GPS","svid":25,"cn0":29.1},{"constellation":"GPS","svid":29,"cn0":29},{"constellation":"GPS","svid":32,"cn0":28.5},{"constellation":"GLONASS","svid":12,"cn0":28.4},{"constellation":"GPS","svid":11,"cn0":28.2},{"constellation":"BEIDOU","svid":28,"cn0":27.3},{"constellation":"GLONASS","svid":21,"cn0":26.8},{"constellation":"BEIDOU","svid":11,"cn0":23.4},{"constellation":"GLONASS","svid":2,"cn0":21.9},{"constellation":"BEIDOU","svid":27,"cn0":21.5},{"constellation":"BEIDOU","svid":20,"cn0":20.3},{"constellation":"GLONASS","svid":10,"cn0":20},{"constellation":"GLONASS","svid":11,"cn0":19.1},{"constellation":"GLONASS","svid":3,"cn0":19},{"constellation":"GPS","svid":12,"cn0":18.1},{"constellation":"BEIDOU","svid":19,"cn0":17.8},{"constellation":"GALILEO","svid":31,"cn0":16.2}];[{"rssi":-74,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Unknown Major Device Class","class":"Unknown Device Class"},{"rssi":-97,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-77,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-91,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-75,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-69,"majorClass":"Unknown Major Device Class","class":"Phone Smart"}];[{"SSID":"3Tube_5Ghz_5DB0","level":-79},{"SSID":"Surace-intern","level":-74},{"SSID":"Hasenstall","level":-89},{"SSID":"Barbershoptugays","level":-77},{"SSID":"SI-Gast","level":-90},{"SSID":"REMAX GUEST","level":-83},{"SSID":"ZTE_7F9FE1_5G","level":-85},{"SSID":"FRITZ!Box 7530 ND","level":-86},{"SSID":"LiwestFEAA-5G","level":-81},{"SSID":"2Girls1Router","level":-86},{"SSID":"","level":-82},{"SSID":"Drei_H288A_5G_yzPG","level":-94},{"SSID":"SI-Gast","level":-61},{"SSID":"Liwest_551c-5G","level":-84},{"SSID":"skynet5g","level":-94},{"SSID":"HH72VM_7B82_5G","level":-90},{"SSID":"REMAX AIR","level":-82},{"SSID":"Surace-Internet-Gäste","level":-74},{"SSID":"","level":-82},{"SSID":"UPC-E66C97-5G","level":-75},{"SSID":"WLAN1-HYN888","level":-72},{"SSID":"Liwest1619CC","level":-82},{"SSID":"DreiMaxx_035A_5Ghz","level":-94}]
