label;locationDescription;people;cellStrength;timeStampNetwork;latitudeNetwork;longitudeNetwork;timeStampGPS;latitudeGPS;longitudeGPS;nrSatellitesInView;nrSatellitesInFix;satellites;bluetoothDevices;wifiDevices
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:57:51;48.24211666666667;14.277771666666668;41; 8.0;[{"constellation":"GPS","svid":5,"cn0":31.4},{"constellation":"GPS","svid":29,"cn0":30.2},{"constellation":"GLONASS","svid":5,"cn0":30.2},{"constellation":"BEIDOU","svid":30,"cn0":30.2},{"constellation":"GLONASS","svid":21,"cn0":28.1},{"constellation":"BEIDOU","svid":8,"cn0":27.3},{"constellation":"BEIDOU","svid":13,"cn0":26.8},{"constellation":"GLONASS","svid":6,"cn0":22.6}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:57:54;48.24212333333333;14.277763333333333;41; 10.0;[{"constellation":"GPS","svid":5,"cn0":38.3},{"constellation":"GPS","svid":29,"cn0":35.2},{"constellation":"GLONASS","svid":5,"cn0":32.6},{"constellation":"GLONASS","svid":21,"cn0":30.4},{"constellation":"BEIDOU","svid":26,"cn0":29.9},{"constellation":"BEIDOU","svid":8,"cn0":27.9},{"constellation":"GLONASS","svid":6,"cn0":24.7},{"constellation":"GPS","svid":18,"cn0":22.9},{"constellation":"BEIDOU","svid":30,"cn0":22.5},{"constellation":"BEIDOU","svid":13,"cn0":22.1}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:57:56;48.24216500000001;14.277753333333331;41; 13.0;[{"constellation":"GPS","svid":5,"cn0":38.6},{"constellation":"GLONASS","svid":21,"cn0":31.6},{"constellation":"BEIDOU","svid":30,"cn0":31.3},{"constellation":"BEIDOU","svid":26,"cn0":30.5},{"constellation":"GPS","svid":29,"cn0":29.9},{"constellation":"BEIDOU","svid":32,"cn0":28.5},{"constellation":"BEIDOU","svid":13,"cn0":27.6},{"constellation":"GLONASS","svid":5,"cn0":27.3},{"constellation":"GLONASS","svid":22,"cn0":27.1},{"constellation":"BEIDOU","svid":8,"cn0":25.2},{"constellation":"GPS","svid":18,"cn0":24.6},{"constellation":"GLONASS","svid":6,"cn0":23.8},{"constellation":"GPS","svid":10,"cn0":22.6}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:57:58;48.242233333333324;14.277753333333331;41; 15.0;[{"constellation":"GPS","svid":5,"cn0":38.8},{"constellation":"GLONASS","svid":21,"cn0":31.5},{"constellation":"BEIDOU","svid":30,"cn0":31.2},{"constellation":"GPS","svid":29,"cn0":30.3},{"constellation":"BEIDOU","svid":26,"cn0":29.6},{"constellation":"BEIDOU","svid":32,"cn0":28.1},{"constellation":"BEIDOU","svid":13,"cn0":26.3},{"constellation":"GLONASS","svid":22,"cn0":25.2},{"constellation":"GLONASS","svid":6,"cn0":24.8},{"constellation":"GPS","svid":18,"cn0":24.7},{"constellation":"GPS","svid":10,"cn0":24.3},{"constellation":"GPS","svid":23,"cn0":23.5},{"constellation":"BEIDOU","svid":8,"cn0":23.4},{"constellation":"GPS","svid":27,"cn0":21},{"constellation":"GLONASS","svid":5,"cn0":20.4}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:58:00;48.242246666666674;14.27775;41; 16.0;[{"constellation":"GPS","svid":5,"cn0":38.8},{"constellation":"GLONASS","svid":21,"cn0":33.8},{"constellation":"BEIDOU","svid":26,"cn0":29.6},{"constellation":"BEIDOU","svid":32,"cn0":29.5},{"constellation":"GPS","svid":29,"cn0":29.2},{"constellation":"BEIDOU","svid":30,"cn0":28.3},{"constellation":"BEIDOU","svid":13,"cn0":27.2},{"constellation":"GLONASS","svid":6,"cn0":24.5},{"constellation":"GLONASS","svid":22,"cn0":24.4},{"constellation":"GLONASS","svid":5,"cn0":24.2},{"constellation":"GPS","svid":10,"cn0":23.7},{"constellation":"GPS","svid":23,"cn0":23.2},{"constellation":"GPS","svid":18,"cn0":22},{"constellation":"GPS","svid":16,"cn0":21.1},{"constellation":"GPS","svid":27,"cn0":20.6},{"constellation":"BEIDOU","svid":29,"cn0":20.1},{"constellation":"BEIDOU","svid":8,"cn0":20}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:58:02;48.24225333333334;14.277739999999998;41; 17.0;[{"constellation":"GPS","svid":5,"cn0":38.8},{"constellation":"GLONASS","svid":21,"cn0":32.2},{"constellation":"BEIDOU","svid":26,"cn0":29.7},{"constellation":"BEIDOU","svid":32,"cn0":29.4},{"constellation":"GPS","svid":29,"cn0":28.7},{"constellation":"BEIDOU","svid":30,"cn0":28.3},{"constellation":"BEIDOU","svid":8,"cn0":26.6},{"constellation":"BEIDOU","svid":13,"cn0":25.5},{"constellation":"GPS","svid":10,"cn0":24.5},{"constellation":"GLONASS","svid":22,"cn0":24.5},{"constellation":"GLONASS","svid":6,"cn0":24.5},{"constellation":"GLONASS","svid":5,"cn0":24.3},{"constellation":"GPS","svid":27,"cn0":22.1},{"constellation":"GPS","svid":18,"cn0":21.9},{"constellation":"GPS","svid":23,"cn0":21.8},{"constellation":"GPS","svid":16,"cn0":21.1},{"constellation":"BEIDOU","svid":29,"cn0":20.1}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:57:46;48.242134;14.2777606;14:58:04;48.24225499999999;14.27773;41; 18.0;[{"constellation":"GPS","svid":5,"cn0":38.8},{"constellation":"GLONASS","svid":21,"cn0":30.2},{"constellation":"BEIDOU","svid":26,"cn0":29.8},{"constellation":"GPS","svid":29,"cn0":29.1},{"constellation":"BEIDOU","svid":30,"cn0":28.3},{"constellation":"GLONASS","svid":5,"cn0":27.7},{"constellation":"BEIDOU","svid":13,"cn0":26.6},{"constellation":"BEIDOU","svid":8,"cn0":26.6},{"constellation":"BEIDOU","svid":32,"cn0":26.6},{"constellation":"GLONASS","svid":6,"cn0":24.5},{"constellation":"GLONASS","svid":22,"cn0":24.4},{"constellation":"GPS","svid":10,"cn0":24},{"constellation":"GPS","svid":16,"cn0":23.7},{"constellation":"GPS","svid":27,"cn0":22.7},{"constellation":"GPS","svid":23,"cn0":21.8},{"constellation":"BEIDOU","svid":29,"cn0":20.1},{"constellation":"BEIDOU","svid":36,"cn0":19.1},{"constellation":"GPS","svid":18,"cn0":16}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:58:06;48.2421249;14.2777542;14:58:06;48.24226166666667;14.277733333333334;41; 21.0;[{"constellation":"GPS","svid":5,"cn0":38.7},{"constellation":"GLONASS","svid":21,"cn0":32},{"constellation":"BEIDOU","svid":26,"cn0":29.9},{"constellation":"BEIDOU","svid":30,"cn0":28.3},{"constellation":"GPS","svid":29,"cn0":27.4},{"constellation":"BEIDOU","svid":32,"cn0":26.8},{"constellation":"BEIDOU","svid":8,"cn0":26.5},{"constellation":"BEIDOU","svid":13,"cn0":26.3},{"constellation":"GPS","svid":18,"cn0":26.1},{"constellation":"GLONASS","svid":6,"cn0":24.4},{"constellation":"GLONASS","svid":22,"cn0":24.3},{"constellation":"GPS","svid":16,"cn0":23.8},{"constellation":"GLONASS","svid":5,"cn0":23.6},{"constellation":"GPS","svid":27,"cn0":22.7},{"constellation":"GPS","svid":10,"cn0":22.4},{"constellation":"GPS","svid":23,"cn0":21.7},{"constellation":"GALILEO","svid":34,"cn0":21.6},{"constellation":"GLONASS","svid":12,"cn0":21.5},{"constellation":"GPS","svid":26,"cn0":20.2},{"constellation":"BEIDOU","svid":29,"cn0":20.2},{"constellation":"BEIDOU","svid":36,"cn0":15.8}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:58:06;48.2421249;14.2777542;14:58:08;48.242264999999996;14.277739999999998;41; 20.0;[{"constellation":"GPS","svid":5,"cn0":38.6},{"constellation":"GLONASS","svid":21,"cn0":31.7},{"constellation":"BEIDOU","svid":26,"cn0":30},{"constellation":"BEIDOU","svid":32,"cn0":29.4},{"constellation":"BEIDOU","svid":30,"cn0":28.3},{"constellation":"BEIDOU","svid":8,"cn0":26.4},{"constellation":"GPS","svid":18,"cn0":26.2},{"constellation":"GPS","svid":26,"cn0":25.8},{"constellation":"GLONASS","svid":6,"cn0":24.3},{"constellation":"GPS","svid":29,"cn0":24},{"constellation":"GPS","svid":16,"cn0":23.8},{"constellation":"GLONASS","svid":5,"cn0":23.6},{"constellation":"BEIDOU","svid":13,"cn0":22.7},{"constellation":"GPS","svid":27,"cn0":22.6},{"constellation":"GPS","svid":10,"cn0":22.2},{"constellation":"GPS","svid":23,"cn0":21.6},{"constellation":"GALILEO","svid":34,"cn0":20.3},{"constellation":"BEIDOU","svid":29,"cn0":20},{"constellation":"GLONASS","svid":22,"cn0":18.9},{"constellation":"GLONASS","svid":12,"cn0":16.1}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
Indoor;Nähe Fenster;keine;4;14:58:06;48.2421249;14.2777542;14:58:12;48.24228166666667;14.277788333333335;41; 20.0;[{"constellation":"GALILEO","svid":36,"cn0":35.9},{"constellation":"GPS","svid":5,"cn0":35.4},{"constellation":"GLONASS","svid":21,"cn0":33.4},{"constellation":"BEIDOU","svid":30,"cn0":31.1},{"constellation":"BEIDOU","svid":26,"cn0":30.1},{"constellation":"BEIDOU","svid":32,"cn0":29.2},{"constellation":"GPS","svid":29,"cn0":28.7},{"constellation":"GPS","svid":16,"cn0":28.6},{"constellation":"GLONASS","svid":5,"cn0":26.1},{"constellation":"GPS","svid":18,"cn0":26},{"constellation":"GPS","svid":26,"cn0":24.7},{"constellation":"GPS","svid":23,"cn0":24.3},{"constellation":"GLONASS","svid":6,"cn0":24.1},{"constellation":"BEIDOU","svid":8,"cn0":23.5},{"constellation":"GALILEO","svid":34,"cn0":22.8},{"constellation":"GPS","svid":27,"cn0":22.5},{"constellation":"BEIDOU","svid":29,"cn0":20.1},{"constellation":"GLONASS","svid":22,"cn0":19.2},{"constellation":"GLONASS","svid":12,"cn0":19.2},{"constellation":"GPS","svid":10,"cn0":16.2}];[{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Loudspeaker"},{"rssi":-74,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-84,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-78,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-64,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-67,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-66,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-86,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-92,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-73,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-86,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-69,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"}];[{"SSID":"LiwestB2F7-5G","level":-66},{"SSID":"Liwest4DE3-5G","level":-86}]
