label;cellStrength;cellType;timeStampNetwork;hAccuracyNetwork;vAccuracyNetwork;bAccuracyNetwork;speedAccuracyNetwork;networkLocationType;timeStampGPS;hAccuracyGPS;vAccuracyGPS;bAccuracyGPS;speedAccuracyGPS;nrSatellitesInView;nrSatellitesInFix;minCn0GPS;meanCn0GPS;maxCn0GPS;satellites;nrBlDevices;minCn0Bl;meanCn0Bl;maxCn0Bl;bluetoothDevices;nrWifiDevices;minCn0Wifi;meanCn0Wifi;maxCn0Wifi;wifiDevices
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];4;-92;-74.5;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"}];5;-88;-76.4;-72;[{"SSID":"Liwest3412-5G","level":-88},{"SSID":"Liwest3412","level":-72},{"SSID":"Liwest_dcdc","level":-74},{"SSID":"CNRS2.4_5G","level":-73},{"SSID":" Galaxy A34 5G","level":-75}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];5;-92;-76.0;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"}];5;-88;-76.4;-72;[{"SSID":"Liwest3412-5G","level":-88},{"SSID":"Liwest3412","level":-72},{"SSID":"Liwest_dcdc","level":-74},{"SSID":"CNRS2.4_5G","level":-73},{"SSID":" Galaxy A34 5G","level":-75}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];7;-95;-81.14286;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];5;-88;-76.4;-72;[{"SSID":"Liwest3412-5G","level":-88},{"SSID":"Liwest3412","level":-72},{"SSID":"Liwest_dcdc","level":-74},{"SSID":"CNRS2.4_5G","level":-73},{"SSID":" Galaxy A34 5G","level":-75}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-95;-82.125;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];5;-88;-76.4;-72;[{"SSID":"Liwest3412-5G","level":-88},{"SSID":"Liwest3412","level":-72},{"SSID":"Liwest_dcdc","level":-74},{"SSID":"CNRS2.4_5G","level":-73},{"SSID":" Galaxy A34 5G","level":-75}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];10;-95;-80.8;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];5;-88;-76.4;-72;[{"SSID":"Liwest3412-5G","level":-88},{"SSID":"Liwest3412","level":-72},{"SSID":"Liwest_dcdc","level":-74},{"SSID":"CNRS2.4_5G","level":-73},{"SSID":" Galaxy A34 5G","level":-75}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];10;-95;-80.8;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];7;-87;-77.42857;-67;[{"SSID":"Liwest3412-5G","level":-84},{"SSID":"Liwest3412","level":-79},{"SSID":"Home","level":-87},{"SSID":"Liwest_dcdc","level":-76},{"SSID":"CNRS2.4_5G","level":-67},{"SSID":"Rebel\/Szilard","level":-77},{"SSID":" Galaxy A34 5G","level":-72}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];10;-95;-80.8;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];7;-87;-77.42857;-67;[{"SSID":"Liwest3412-5G","level":-84},{"SSID":"Liwest3412","level":-79},{"SSID":"Home","level":-87},{"SSID":"Liwest_dcdc","level":-76},{"SSID":"CNRS2.4_5G","level":-67},{"SSID":"Rebel\/Szilard","level":-77},{"SSID":" Galaxy A34 5G","level":-72}]
Indoor;3;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];10;-95;-80.8;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];7;-87;-77.42857;-67;[{"SSID":"Liwest3412-5G","level":-84},{"SSID":"Liwest3412","level":-79},{"SSID":"Home","level":-87},{"SSID":"Liwest_dcdc","level":-76},{"SSID":"CNRS2.4_5G","level":-67},{"SSID":"Rebel\/Szilard","level":-77},{"SSID":" Galaxy A34 5G","level":-72}]
Indoor;2;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];10;-95;-80.8;-44.0;[{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];7;-87;-77.42857;-67;[{"SSID":"Liwest3412-5G","level":-84},{"SSID":"Liwest3412","level":-79},{"SSID":"Home","level":-87},{"SSID":"Liwest_dcdc","level":-76},{"SSID":"CNRS2.4_5G","level":-67},{"SSID":"Rebel\/Szilard","level":-77},{"SSID":" Galaxy A34 5G","level":-72}]
Indoor;2;LTE;20:29:28;30.0;5.055279;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];12;-99;-83.583336;-44.0;[{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];7;-87;-77.42857;-67;[{"SSID":"Liwest3412-5G","level":-84},{"SSID":"Liwest3412","level":-79},{"SSID":"Home","level":-87},{"SSID":"Liwest_dcdc","level":-76},{"SSID":"CNRS2.4_5G","level":-67},{"SSID":"Rebel\/Szilard","level":-77},{"SSID":" Galaxy A34 5G","level":-72}]
Indoor;2;LTE;20:29:49;20.0;2.0137985;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];12;-99;-83.583336;-44.0;[{"rssi":-96,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-72,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-44,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-92,"majorClass":"Unknown Major Device Class","class":"Audio Video Wearable Headset"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"}];7;-87;-77.42857;-67;[{"SSID":"Liwest3412-5G","level":-84},{"SSID":"Liwest3412","level":-79},{"SSID":"Home","level":-87},{"SSID":"Liwest_dcdc","level":-76},{"SSID":"CNRS2.4_5G","level":-67},{"SSID":"Rebel\/Szilard","level":-77},{"SSID":" Galaxy A34 5G","level":-72}]
