label;cellStrength;cellType;timeStampNetwork;hAccuracyNetwork;vAccuracyNetwork;bAccuracyNetwork;speedAccuracyNetwork;networkLocationType;timeStampGPS;hAccuracyGPS;vAccuracyGPS;bAccuracyGPS;speedAccuracyGPS;nrSatellitesInView;nrSatellitesInFix;minCn0GPS;meanCn0GPS;maxCn0GPS;satellites;nrBlDevices;minCn0Bl;meanCn0Bl;maxCn0Bl;bluetoothDevices;nrWifiDevices;minCn0Wifi;meanCn0Wifi;maxCn0Wifi;wifiDevices
Indoor;3;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];9;-98;-79.666664;-51.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;3;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];10;-98;-77.8;-51.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;3;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;3;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;1;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;1;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;1;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;1;HSPAP;15:45:12;28.1;2.3242004;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;1;HSPAP;15:45:31;1299.999;0.0;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
Indoor;1;HSPAP;15:45:31;1299.999;0.0;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;34; 0.0;0.0;0.0;0.0;[];11;-98;-75.09091;-48.0;[{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-51,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-48,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-80,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-62,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-76,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];19;-92;-84.47369;-76;[{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-89},{"SSID":"Liwest4885","level":-90},{"SSID":"KEPLERnet","level":-76},{"SSID":"IM.Guest","level":-76},{"SSID":"eduroam","level":-76},{"SSID":"JKU","level":-76},{"SSID":"imtv","level":-76},{"SSID":"eduroam","level":-92},{"SSID":"KEPLERnet","level":-92},{"SSID":"JKU","level":-91},{"SSID":"JKU","level":-86},{"SSID":"JKU","level":-84},{"SSID":"IM.Guest","level":-86},{"SSID":"imtv","level":-85},{"SSID":"KEPLERnet","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"eduroam","level":-86}]
