label;cellStrength;cellType;timeStampNetwork;hAccuracyNetwork;vAccuracyNetwork;bAccuracyNetwork;speedAccuracyNetwork;networkLocationType;timeStampGPS;hAccuracyGPS;vAccuracyGPS;bAccuracyGPS;speedAccuracyGPS;nrSatellitesInView;nrSatellitesInFix;minCn0GPS;meanCn0GPS;maxCn0GPS;satellites;nrBlDevices;minCn0Bl;meanCn0Bl;maxCn0Bl;bluetoothDevices;nrWifiDevices;minCn0Wifi;meanCn0Wifi;maxCn0Wifi;wifiDevices
Outdoor;4;HSPA;N/A;0.0;0.0;0.0;0.0;N/A;15:43:48;2.6;20.3;78.6;1.5;45; 18.0;22.5;32.0;47.0;[{"constellation":"GPS","svid":10,"cn0":47.7},{"constellation":"BEIDOU","svid":32,"cn0":44.2},{"constellation":"GPS","svid":18,"cn0":41.5},{"constellation":"GPS","svid":15,"cn0":40.9},{"constellation":"GPS","svid":23,"cn0":39.2},{"constellation":"BEIDOU","svid":30,"cn0":37.1},{"constellation":"GLONASS","svid":1,"cn0":33.9},{"constellation":"GLONASS","svid":23,"cn0":32.8},{"constellation":"GALILEO","svid":15,"cn0":32.7},{"constellation":"GLONASS","svid":7,"cn0":32.5},{"constellation":"BEIDOU","svid":19,"cn0":31.4},{"constellation":"GLONASS","svid":8,"cn0":29.7},{"constellation":"BEIDOU","svid":13,"cn0":29.2},{"constellation":"GPS","svid":26,"cn0":27.9},{"constellation":"BEIDOU","svid":20,"cn0":26.6},{"constellation":"GLONASS","svid":24,"cn0":24.6},{"constellation":"GPS","svid":8,"cn0":23.9},{"constellation":"GPS","svid":27,"cn0":22.5}];0;0;0.0;-100.0;[];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;4;HSPA;N/A;0.0;0.0;0.0;0.0;N/A;15:43:48;2.6;20.3;78.6;1.5;45; 18.0;20.0;32.0;47.0;[{"constellation":"GPS","svid":10,"cn0":46.7},{"constellation":"GLONASS","svid":8,"cn0":41.7},{"constellation":"GPS","svid":18,"cn0":41},{"constellation":"BEIDOU","svid":32,"cn0":38.5},{"constellation":"GLONASS","svid":23,"cn0":38.1},{"constellation":"GPS","svid":15,"cn0":37.3},{"constellation":"GLONASS","svid":1,"cn0":33.7},{"constellation":"GALILEO","svid":15,"cn0":32.6},{"constellation":"GPS","svid":26,"cn0":31.3},{"constellation":"BEIDOU","svid":19,"cn0":31.3},{"constellation":"BEIDOU","svid":30,"cn0":31.2},{"constellation":"GLONASS","svid":7,"cn0":30.9},{"constellation":"GPS","svid":23,"cn0":29.6},{"constellation":"BEIDOU","svid":20,"cn0":28.1},{"constellation":"BEIDOU","svid":13,"cn0":27.1},{"constellation":"GLONASS","svid":15,"cn0":23.1},{"constellation":"GPS","svid":8,"cn0":22.7},{"constellation":"GLONASS","svid":24,"cn0":20}];0;0;0.0;-100.0;[];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:43:52;2.9;23.6;179.9;2.7;45; 17.0;22.4;30.0;37.0;[{"constellation":"GPS","svid":18,"cn0":42.6},{"constellation":"BEIDOU","svid":32,"cn0":42.6},{"constellation":"GLONASS","svid":7,"cn0":40},{"constellation":"GLONASS","svid":8,"cn0":39.4},{"constellation":"BEIDOU","svid":20,"cn0":38.8},{"constellation":"GLONASS","svid":23,"cn0":38.5},{"constellation":"GPS","svid":10,"cn0":35.6},{"constellation":"BEIDOU","svid":13,"cn0":34.8},{"constellation":"GPS","svid":23,"cn0":33.9},{"constellation":"BEIDOU","svid":30,"cn0":33.2},{"constellation":"GALILEO","svid":15,"cn0":32.2},{"constellation":"GLONASS","svid":1,"cn0":31},{"constellation":"BEIDOU","svid":19,"cn0":30.9},{"constellation":"GPS","svid":27,"cn0":29.8},{"constellation":"GPS","svid":8,"cn0":24.6},{"constellation":"GPS","svid":26,"cn0":24.4},{"constellation":"GLONASS","svid":24,"cn0":23.4},{"constellation":"GPS","svid":16,"cn0":22.4}];7;-102;-87.0;-61.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:43:54;3.0;25.9;179.9;3.1;45; 21.0;17.7;31.0;45.0;[{"constellation":"GPS","svid":18,"cn0":46.6},{"constellation":"BEIDOU","svid":32,"cn0":42.5},{"constellation":"GLONASS","svid":23,"cn0":42.1},{"constellation":"GLONASS","svid":8,"cn0":38},{"constellation":"GPS","svid":10,"cn0":36.7},{"constellation":"BEIDOU","svid":30,"cn0":36.6},{"constellation":"BEIDOU","svid":5,"cn0":34.6},{"constellation":"BEIDOU","svid":20,"cn0":33.4},{"constellation":"GLONASS","svid":1,"cn0":33.3},{"constellation":"GLONASS","svid":7,"cn0":31.6},{"constellation":"GPS","svid":15,"cn0":31.3},{"constellation":"BEIDOU","svid":13,"cn0":30.8},{"constellation":"GALILEO","svid":15,"cn0":30.7},{"constellation":"BEIDOU","svid":19,"cn0":29.5},{"constellation":"GPS","svid":27,"cn0":28.5},{"constellation":"GLONASS","svid":15,"cn0":27.7},{"constellation":"GPS","svid":8,"cn0":26.3},{"constellation":"GLONASS","svid":24,"cn0":24.8},{"constellation":"GPS","svid":16,"cn0":24.5},{"constellation":"GPS","svid":26,"cn0":17.7}];11;-102;-87.454544;-61.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:43:56;2.9;30.1;110.8;1.2;45; 21.0;18.9;31.0;47.0;[{"constellation":"GPS","svid":18,"cn0":47.6},{"constellation":"GLONASS","svid":23,"cn0":40.3},{"constellation":"GPS","svid":10,"cn0":39.7},{"constellation":"GLONASS","svid":8,"cn0":39.3},{"constellation":"BEIDOU","svid":32,"cn0":39},{"constellation":"GLONASS","svid":7,"cn0":37.3},{"constellation":"BEIDOU","svid":30,"cn0":35.7},{"constellation":"BEIDOU","svid":5,"cn0":34.1},{"constellation":"BEIDOU","svid":20,"cn0":33.6},{"constellation":"GALILEO","svid":15,"cn0":31.4},{"constellation":"GLONASS","svid":1,"cn0":30.8},{"constellation":"BEIDOU","svid":13,"cn0":30.8},{"constellation":"GLONASS","svid":24,"cn0":29.9},{"constellation":"BEIDOU","svid":19,"cn0":29.9},{"constellation":"GPS","svid":23,"cn0":28},{"constellation":"GPS","svid":15,"cn0":27.2},{"constellation":"GPS","svid":26,"cn0":27},{"constellation":"GLONASS","svid":15,"cn0":25.8},{"constellation":"GPS","svid":16,"cn0":24.6},{"constellation":"GPS","svid":27,"cn0":23.9},{"constellation":"GPS","svid":8,"cn0":21.6},{"constellation":"GALILEO","svid":13,"cn0":18.9}];12;-102;-88.333336;-61.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:43:58;2.8;30.5;157.1;0.7;45; 24.0;21.0;30.0;47.0;[{"constellation":"GPS","svid":18,"cn0":47.5},{"constellation":"GLONASS","svid":23,"cn0":40.2},{"constellation":"GPS","svid":10,"cn0":39.7},{"constellation":"GLONASS","svid":8,"cn0":39.5},{"constellation":"BEIDOU","svid":32,"cn0":38.9},{"constellation":"GLONASS","svid":7,"cn0":37.8},{"constellation":"BEIDOU","svid":30,"cn0":36.4},{"constellation":"BEIDOU","svid":26,"cn0":36.3},{"constellation":"BEIDOU","svid":13,"cn0":35.3},{"constellation":"BEIDOU","svid":5,"cn0":33.2},{"constellation":"GALILEO","svid":15,"cn0":31.4},{"constellation":"BEIDOU","svid":20,"cn0":31},{"constellation":"GPS","svid":15,"cn0":30.4},{"constellation":"BEIDOU","svid":19,"cn0":30.3},{"constellation":"GPS","svid":23,"cn0":29.5},{"constellation":"GPS","svid":16,"cn0":28.3},{"constellation":"GLONASS","svid":1,"cn0":27.6},{"constellation":"GPS","svid":26,"cn0":27},{"constellation":"GLONASS","svid":15,"cn0":25.8},{"constellation":"GPS","svid":27,"cn0":23.7},{"constellation":"GLONASS","svid":24,"cn0":23.4},{"constellation":"GLONASS","svid":14,"cn0":22},{"constellation":"GPS","svid":8,"cn0":21.9},{"constellation":"GALILEO","svid":13,"cn0":21}];14;-102;-88.21429;-61.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:44:00;2.7;29.1;179.9;1.0;45; 25.0;20.9;31.0;47.0;[{"constellation":"GPS","svid":18,"cn0":47.3},{"constellation":"GLONASS","svid":23,"cn0":40.2},{"constellation":"GLONASS","svid":8,"cn0":39.7},{"constellation":"GPS","svid":10,"cn0":39.6},{"constellation":"BEIDOU","svid":32,"cn0":38.8},{"constellation":"GLONASS","svid":7,"cn0":37.9},{"constellation":"BEIDOU","svid":30,"cn0":36.3},{"constellation":"BEIDOU","svid":26,"cn0":35.6},{"constellation":"BEIDOU","svid":13,"cn0":35.3},{"constellation":"BEIDOU","svid":5,"cn0":33.2},{"constellation":"GALILEO","svid":15,"cn0":31.5},{"constellation":"GPS","svid":15,"cn0":31.1},{"constellation":"BEIDOU","svid":20,"cn0":30.8},{"constellation":"GPS","svid":16,"cn0":28.3},{"constellation":"GPS","svid":27,"cn0":27.7},{"constellation":"GPS","svid":23,"cn0":27.6},{"constellation":"GLONASS","svid":1,"cn0":27.5},{"constellation":"BEIDOU","svid":19,"cn0":27.4},{"constellation":"GPS","svid":26,"cn0":27.1},{"constellation":"BEIDOU","svid":8,"cn0":25.8},{"constellation":"GLONASS","svid":15,"cn0":25.6},{"constellation":"GLONASS","svid":24,"cn0":23.4},{"constellation":"GLONASS","svid":14,"cn0":22.9},{"constellation":"GPS","svid":8,"cn0":22},{"constellation":"GALILEO","svid":13,"cn0":20.9}];15;-102;-88.666664;-61.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:44:02;2.5;28.3;175.0;0.6;45; 25.0;16.7;31.0;47.0;[{"constellation":"GPS","svid":18,"cn0":47.1},{"constellation":"GLONASS","svid":8,"cn0":42.4},{"constellation":"GLONASS","svid":23,"cn0":40.2},{"constellation":"GPS","svid":10,"cn0":39.6},{"constellation":"BEIDOU","svid":32,"cn0":38.6},{"constellation":"GLONASS","svid":7,"cn0":37.8},{"constellation":"BEIDOU","svid":30,"cn0":36.3},{"constellation":"BEIDOU","svid":13,"cn0":35.4},{"constellation":"BEIDOU","svid":26,"cn0":34.4},{"constellation":"GPS","svid":23,"cn0":33.8},{"constellation":"BEIDOU","svid":5,"cn0":33.3},{"constellation":"GALILEO","svid":15,"cn0":31.6},{"constellation":"BEIDOU","svid":20,"cn0":31},{"constellation":"BEIDOU","svid":19,"cn0":30.5},{"constellation":"GPS","svid":15,"cn0":29.8},{"constellation":"GPS","svid":16,"cn0":28.2},{"constellation":"GPS","svid":27,"cn0":27.6},{"constellation":"GLONASS","svid":1,"cn0":27.5},{"constellation":"GPS","svid":26,"cn0":27.2},{"constellation":"BEIDOU","svid":8,"cn0":25.6},{"constellation":"GLONASS","svid":15,"cn0":25.5},{"constellation":"GLONASS","svid":24,"cn0":23.5},{"constellation":"GLONASS","svid":14,"cn0":23.5},{"constellation":"GPS","svid":8,"cn0":22.1},{"constellation":"BEIDOU","svid":29,"cn0":22},{"constellation":"GALILEO","svid":13,"cn0":16.7}];16;-102;-85.1875;-33.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-33,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:44:06;2.3;31.2;179.9;1.0;45; 28.0;14.6;29.0;42.0;[{"constellation":"GPS","svid":18,"cn0":42.9},{"constellation":"GLONASS","svid":8,"cn0":42.4},{"constellation":"GLONASS","svid":23,"cn0":40.3},{"constellation":"BEIDOU","svid":32,"cn0":38.5},{"constellation":"GLONASS","svid":7,"cn0":37.8},{"constellation":"GPS","svid":10,"cn0":36.9},{"constellation":"BEIDOU","svid":30,"cn0":36.2},{"constellation":"BEIDOU","svid":13,"cn0":35.3},{"constellation":"GPS","svid":23,"cn0":34.7},{"constellation":"BEIDOU","svid":26,"cn0":34.4},{"constellation":"GPS","svid":15,"cn0":34.3},{"constellation":"BEIDOU","svid":5,"cn0":33.2},{"constellation":"GALILEO","svid":15,"cn0":31.7},{"constellation":"GLONASS","svid":1,"cn0":31.3},{"constellation":"BEIDOU","svid":20,"cn0":31.1},{"constellation":"BEIDOU","svid":19,"cn0":30.4},{"constellation":"GPS","svid":26,"cn0":27.4},{"constellation":"GPS","svid":27,"cn0":26.8},{"constellation":"BEIDOU","svid":8,"cn0":26.8},{"constellation":"GLONASS","svid":15,"cn0":25.8},{"constellation":"BEIDOU","svid":29,"cn0":25.5},{"constellation":"GLONASS","svid":14,"cn0":23.9},{"constellation":"GPS","svid":8,"cn0":22.1},{"constellation":"GLONASS","svid":17,"cn0":19.4},{"constellation":"GALILEO","svid":3,"cn0":17.6},{"constellation":"GALILEO","svid":13,"cn0":16.7},{"constellation":"GPS","svid":16,"cn0":16.5},{"constellation":"GLONASS","svid":24,"cn0":14.6}];16;-102;-85.1875;-33.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-33,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
Outdoor;3;HSPAP;15:43:52;24.237;2.7041967;0.0;0.0;N/A;15:44:08;2.3;31.9;179.9;1.1;45; 27.0;14.6;29.0;42.0;[{"constellation":"GPS","svid":18,"cn0":42.8},{"constellation":"GLONASS","svid":8,"cn0":42.4},{"constellation":"GLONASS","svid":23,"cn0":40.2},{"constellation":"GPS","svid":10,"cn0":40},{"constellation":"GPS","svid":23,"cn0":39.8},{"constellation":"BEIDOU","svid":13,"cn0":38.6},{"constellation":"BEIDOU","svid":32,"cn0":38.5},{"constellation":"BEIDOU","svid":30,"cn0":36.2},{"constellation":"BEIDOU","svid":20,"cn0":34},{"constellation":"GLONASS","svid":7,"cn0":33.3},{"constellation":"BEIDOU","svid":5,"cn0":33.3},{"constellation":"GALILEO","svid":15,"cn0":31.6},{"constellation":"GPS","svid":15,"cn0":31.5},{"constellation":"BEIDOU","svid":26,"cn0":31.5},{"constellation":"GLONASS","svid":1,"cn0":30.5},{"constellation":"BEIDOU","svid":19,"cn0":30.5},{"constellation":"GPS","svid":26,"cn0":27.3},{"constellation":"BEIDOU","svid":8,"cn0":26.7},{"constellation":"GPS","svid":27,"cn0":26.3},{"constellation":"GLONASS","svid":14,"cn0":23.9},{"constellation":"GPS","svid":16,"cn0":22.8},{"constellation":"BEIDOU","svid":29,"cn0":22.3},{"constellation":"GPS","svid":8,"cn0":22.2},{"constellation":"GLONASS","svid":15,"cn0":20.4},{"constellation":"GLONASS","svid":17,"cn0":15.8},{"constellation":"GALILEO","svid":3,"cn0":14.7},{"constellation":"GLONASS","svid":24,"cn0":14.6}];16;-102;-85.1875;-33.0;[{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-71,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-102,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-82,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-99,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-88,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Unknown Major Device Class","class":"Phone Cellular"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-33,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-95,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-98,"majorClass":"Unknown Major Device Class","class":"Audio Video Video Display and Loudspeaker"},{"rssi":-90,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-89,"majorClass":"Unknown Major Device Class","class":"Phone Smart"},{"rssi":-61,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-93,"majorClass":"Uncategorised","class":"Unknown Device Class"}];13;-88;-83.46154;-73;[{"SSID":"KEPLERnet","level":-87},{"SSID":"eduroam","level":-87},{"SSID":"JKU","level":-88},{"SSID":"JKU","level":-86},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-86},{"SSID":"JKU","level":-73},{"SSID":"KEPLERnet","level":-85},{"SSID":"eduroam","level":-83},{"SSID":"JKU","level":-87},{"SSID":"KEPLERnet","level":-79},{"SSID":"JKU","level":-80},{"SSID":"eduroam","level":-79}]
