label;cellStrength;cellType;timeStampNetwork;hAccuracyNetwork;vAccuracyNetwork;bAccuracyNetwork;speedAccuracyNetwork;networkLocationType;timeStampGPS;hAccuracyGPS;vAccuracyGPS;bAccuracyGPS;speedAccuracyGPS;nrSatellitesInView; nrSatellitesInFix;minCn0GPS;meanCn0GPS;maxCn0GPS;satellites;nrBlDevices;minCn0Bl;meanCn0Bl;maxCn0Bl;bluetoothDevices;nrWifiDevices;minCn0Wifi;meanCn0Wifi;maxCn0Wifi;wifiDevicesOutdoor;0;UNKNOWN;22:41:01;22.688;2.4384034;0.0;0.0;wifi;22:41:25;1.5;9.2;146.5;0.8;48; 26.0;17.2;32.0;45.0;{"satellite0":"{nameValuePairs={constellation=BEIDOU, svid=35.0, cn0=30.3}}","satellite1":"{nameValuePairs={constellation=BEIDOU, svid=32.0, cn0=25.2}}","satellite2":"{nameValuePairs={constellation=GPS, svid=31.0, cn0=29.0}}","satellite3":"{nameValuePairs={constellation=BEIDOU, svid=30.0, cn0=36.7}}","satellite4":"{nameValuePairs={constellation=BEIDOU, svid=29.0, cn0=40.6}}","satellite5":"{nameValuePairs={constellation=GLONASS, svid=24.0, cn0=39.4}}","satellite6":"{nameValuePairs={constellation=GLONASS, svid=23.0, cn0=36.3}}","satellite7":"{nameValuePairs={constellation=GPS, svid=21.0, cn0=40.7}}","satellite8":"{nameValuePairs={constellation=BEIDOU, svid=20.0, cn0=44.5}}","satellite9":"{nameValuePairs={constellation=GPS, svid=19.0, cn0=39.5}}","satellite10":"{nameValuePairs={constellation=BEIDOU, svid=19.0, cn0=45.1}}","satellite11":"{nameValuePairs={constellation=GPS, svid=17.0, cn0=33.5}}","satellite12":"{nameValuePairs={constellation=GLONASS, svid=17.0, cn0=42.9}}","satellite13":"{nameValuePairs={constellation=BEIDOU, svid=16.0, cn0=18.7}}","satellite14":"{nameValuePairs={constellation=GLONASS, svid=9.0, cn0=24.9}}","satellite15":"{nameValuePairs={constellation=BEIDOU, svid=9.0, cn0=18.9}}","satellite16":"{nameValuePairs={constellation=GPS, svid=8.0, cn0=22.1}}","satellite17":"{nameValuePairs={constellation=GLONASS, svid=8.0, cn0=26.9}}","satellite18":"{nameValuePairs={constellation=GALILEO, svid=8.0, cn0=29.3}}","satellite19":"{nameValuePairs={constellation=GALILEO, svid=7.0, cn0=41.5}}","satellite20":"{nameValuePairs={constellation=GPS, svid=4.0, cn0=31.0}}","satellite21":"{nameValuePairs={constellation=GPS, svid=3.0, cn0=39.5}}","satellite22":"{nameValuePairs={constellation=GALILEO, svid=3.0, cn0=17.2}}","satellite23":"{nameValuePairs={constellation=GPS, svid=2.0, cn0=35.0}}","satellite24":"{nameValuePairs={constellation=GLONASS, svid=2.0, cn0=40.1}}","satellite25":"{nameValuePairs={constellation=GLONASS, svid=1.0, cn0=34.9}}"};51;-100;-82.15686;-29.0;{"43:4F:EA:AF:A9:93":"{nameValuePairs={name=Unknown, rssi=-43.0, class=7936.0, type=Unknown Device Class}}","57:16:3C:2C:57:B9":"{nameValuePairs={name=Unknown, rssi=-91.0, class=7936.0, type=Unknown Device Class}}","86:69:93:DD:53:C1":"{nameValuePairs={name=Unknown, rssi=-94.0, class=7936.0, type=Unknown Device Class}}","F9:DD:14:B0:8A:EE":"{nameValuePairs={name=Unknown, rssi=-87.0, class=7936.0, type=Unknown Device Class}}","A0:92:08:63:84:4F":"{nameValuePairs={name=TY, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","77:BC:75:18:92:45":"{nameValuePairs={name=Unknown, rssi=-29.0, class=7936.0, type=Unknown Device Class}}","76:2F:20:6A:19:69":"{nameValuePairs={name=Unknown, rssi=-91.0, class=7936.0, type=Unknown Device Class}}","67:92:7B:4D:52:D6":"{nameValuePairs={name=Unknown, rssi=-53.0, class=7936.0, type=Unknown Device Class}}","7C:E9:2D:F9:0A:CF":"{nameValuePairs={name=Unknown, rssi=-83.0, class=7936.0, type=Unknown Device Class}}","7D:E6:77:30:A4:FB":"{nameValuePairs={name=Unknown, rssi=-44.0, class=7936.0, type=Unknown Device Class}}","61:5E:A8:82:7A:4F":"{nameValuePairs={name=Unknown, rssi=-100.0, class=7936.0, type=Unknown Device Class}}","5B:D5:95:22:A2:4C":"{nameValuePairs={name=Unknown, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","61:D0:05:8F:1C:E5":"{nameValuePairs={name=Unknown, rssi=-94.0, class=7936.0, type=Unknown Device Class}}","6E:F1:9C:88:3B:B0":"{nameValuePairs={name=Unknown, rssi=-90.0, class=7936.0, type=Unknown Device Class}}","71:92:F5:0F:58:9B":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","17:7D:FF:B3:7D:82":"{nameValuePairs={name=LED03-B37D82, rssi=-78.0, class=7936.0, type=Unknown Device Class}}","CF:4D:F0:C5:06:29":"{nameValuePairs={name=Control for SB1815, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","40:60:FD:FB:67:F8":"{nameValuePairs={name=Unknown, rssi=-97.0, class=7936.0, type=Unknown Device Class}}","30:C6:F7:D1:27:C2":"{nameValuePairs={name=CV2_30C6F7D127C2, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","70:4B:BE:97:71:1A":"{nameValuePairs={name=Unknown, rssi=-81.0, class=7936.0, type=Unknown Device Class}}","FC:03:9F:60:12:97":"{nameValuePairs={name=[TV] Samsung Q6 Series (49), rssi=-68.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","63:54:58:C1:4E:26":"{nameValuePairs={name=Unknown, rssi=-89.0, class=7936.0, type=Unknown Device Class}}","78:13:A8:6E:40:04":"{nameValuePairs={name=Unknown, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","6A:9A:9F:8D:11:D2":"{nameValuePairs={name=Unknown, rssi=-47.0, class=7936.0, type=Unknown Device Class}}","51:F5:33:3C:81:07":"{nameValuePairs={name=Unknown, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","98:06:3C:F5:5E:C5":"{nameValuePairs={name=[TV] Samsung 8 Series (65), rssi=-88.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","60:77:71:D3:CC:43":"{nameValuePairs={name=GDB5-CC43, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","61:CB:6F:6D:8D:1F":"{nameValuePairs={name=Unknown, rssi=-58.0, class=7936.0, type=Unknown Device Class}}","53:7D:81:A4:03:40":"{nameValuePairs={name=Unknown, rssi=-46.0, class=7936.0, type=Unknown Device Class}}","55:69:CC:2B:F0:71":"{nameValuePairs={name=Unknown, rssi=-98.0, class=7936.0, type=Unknown Device Class}}","8C:79:F5:21:64:98":"{nameValuePairs={name=[TV] Samsung 7 Series (55), rssi=-79.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","68:C4:83:FF:46:23":"{nameValuePairs={name=Unknown, rssi=-85.0, class=7936.0, type=Unknown Device Class}}","4A:31:27:3F:D3:1C":"{nameValuePairs={name=Unknown, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","43:A6:25:BB:15:C8":"{nameValuePairs={name=Unknown, rssi=-88.0, class=7936.0, type=Unknown Device Class}}","75:AF:8F:C0:F5:4B":"{nameValuePairs={name=Unknown, rssi=-45.0, class=7936.0, type=Unknown Device Class}}","DC:03:98:8A:B0:2D":"{nameValuePairs={name=Unknown, rssi=-81.0, class=7936.0, type=Unknown Device Class}}","BC:45:5B:9D:15:83":"{nameValuePairs={name=Unknown, rssi=-96.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","38:68:A4:71:33:DB":"{nameValuePairs={name=[TV] Samsung 7 Series (49), rssi=-96.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","5A:BA:93:A6:A3:0D":"{nameValuePairs={name=Unknown, rssi=-98.0, class=7936.0, type=Unknown Device Class}}","20:20:2C:AC:40:4C":"{nameValuePairs={name=ECOLOR_E07072CAC, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","63:88:C0:31:82:5C":"{nameValuePairs={name=Unknown, rssi=-92.0, class=7936.0, type=Unknown Device Class}}","6A:32:A2:E4:22:66":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","03:5A:69:7B:10:8C":"{nameValuePairs={name=Unknown, rssi=-63.0, class=7936.0, type=Unknown Device Class}}","5D:97:3D:C2:BE:E8":"{nameValuePairs={name=Unknown, rssi=-62.0, class=7936.0, type=Unknown Device Class}}","79:2B:18:E1:A0:7A":"{nameValuePairs={name=Unknown, rssi=-61.0, class=7936.0, type=Unknown Device Class}}","4E:91:36:A3:2D:85":"{nameValuePairs={name=Unknown, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","D0:C0:BF:1B:67:E2":"{nameValuePairs={name=RX-BF1B67E1, rssi=-97.0, class=7936.0, type=Unknown Device Class}}","63:CD:42:86:CC:C4":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","90:DD:5D:D7:14:62":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","A4:C1:38:B2:A4:A5":"{nameValuePairs={name=ihoment_H6110_A4A5, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","6C:0D:DE:09:45:C5":"{nameValuePairs={name=Unknown, rssi=-58.0, class=7936.0, type=Unknown Device Class}}"};25;-94;-78.48;-13;{"wifiNetwork0":"{nameValuePairs={SSID=SCS-INTERNAL, level=-88.0}}","wifiNetwork1":"{nameValuePairs={SSID=RX-BF1B67E1, level=-94.0}}","wifiNetwork2":"{nameValuePairs={SSID=TP-Link_F240, level=-79.0}}","wifiNetwork3":"{nameValuePairs={SSID=iPhone von Mehmet, level=-13.0}}","wifiNetwork4":"{nameValuePairs={SSID=Skynet 2G, level=-79.0}}","wifiNetwork5":"{nameValuePairs={SSID=DIRECT-A2-HP DeskJet 2600 series, level=-87.0}}","wifiNetwork6":"{nameValuePairs={SSID=, level=-94.0}}","wifiNetwork7":"{nameValuePairs={SSID=, level=-81.0}}","wifiNetwork8":"{nameValuePairs={SSID=Hotspot Linz, level=-80.0}}","wifiNetwork9":"{nameValuePairs={SSID=SOLEMEWS, level=-54.0}}","wifiNetwork10":"{nameValuePairs={SSID=pramer, level=-79.0}}","wifiNetwork11":"{nameValuePairs={SSID=, level=-80.0}}","wifiNetwork12":"{nameValuePairs={SSID=, level=-86.0}}","wifiNetwork13":"{nameValuePairs={SSID=SOLEMEWS-5G, level=-64.0}}","wifiNetwork14":"{nameValuePairs={SSID=Drei_H288A_5G_t3K9, level=-84.0}}","wifiNetwork15":"{nameValuePairs={SSID=A1-Mesh-9qn4W7, level=-93.0}}","wifiNetwork16":"{nameValuePairs={SSID=Liwest_30D2, level=-76.0}}","wifiNetwork17":"{nameValuePairs={SSID=Pramer, level=-72.0}}","wifiNetwork18":"{nameValuePairs={SSID=Pramer, level=-86.0}}","wifiNetwork19":"{nameValuePairs={SSID=Moai, level=-80.0}}","wifiNetwork20":"{nameValuePairs={SSID=Moai, level=-76.0}}","wifiNetwork21":"{nameValuePairs={SSID=, level=-80.0}}","wifiNetwork22":"{nameValuePairs={SSID=, level=-94.0}}","wifiNetwork23":"{nameValuePairs={SSID=pramer-gast, level=-80.0}}","wifiNetwork24":"{nameValuePairs={SSID=FRITZ!Box 7530 RR, level=-83.0}}"}
Outdoor;0;UNKNOWN;22:41:01;22.688;2.4384034;0.0;0.0;wifi;22:41:27;1.4;9.5;90.2;0.9;48; 25.0;17.0;34.0;46.0;{"satellite0":"{nameValuePairs={constellation=BEIDOU, svid=35.0, cn0=30.6}}","satellite1":"{nameValuePairs={constellation=BEIDOU, svid=32.0, cn0=22.6}}","satellite2":"{nameValuePairs={constellation=GPS, svid=31.0, cn0=32.8}}","satellite3":"{nameValuePairs={constellation=BEIDOU, svid=30.0, cn0=30.5}}","satellite4":"{nameValuePairs={constellation=BEIDOU, svid=29.0, cn0=46.2}}","satellite5":"{nameValuePairs={constellation=GLONASS, svid=24.0, cn0=45.2}}","satellite6":"{nameValuePairs={constellation=GLONASS, svid=23.0, cn0=27.3}}","satellite7":"{nameValuePairs={constellation=GPS, svid=21.0, cn0=42.5}}","satellite8":"{nameValuePairs={constellation=BEIDOU, svid=20.0, cn0=39.2}}","satellite9":"{nameValuePairs={constellation=GPS, svid=19.0, cn0=43.8}}","satellite10":"{nameValuePairs={constellation=BEIDOU, svid=19.0, cn0=46.0}}","satellite11":"{nameValuePairs={constellation=GPS, svid=17.0, cn0=34.1}}","satellite12":"{nameValuePairs={constellation=GLONASS, svid=17.0, cn0=35.8}}","satellite13":"{nameValuePairs={constellation=BEIDOU, svid=16.0, cn0=23.6}}","satellite14":"{nameValuePairs={constellation=GLONASS, svid=9.0, cn0=26.3}}","satellite15":"{nameValuePairs={constellation=BEIDOU, svid=9.0, cn0=18.6}}","satellite16":"{nameValuePairs={constellation=GPS, svid=8.0, cn0=25.2}}","satellite17":"{nameValuePairs={constellation=GLONASS, svid=8.0, cn0=23.5}}","satellite18":"{nameValuePairs={constellation=GALILEO, svid=8.0, cn0=40.0}}","satellite19":"{nameValuePairs={constellation=GALILEO, svid=7.0, cn0=39.4}}","satellite20":"{nameValuePairs={constellation=GPS, svid=4.0, cn0=38.8}}","satellite21":"{nameValuePairs={constellation=GPS, svid=3.0, cn0=44.7}}","satellite22":"{nameValuePairs={constellation=GALILEO, svid=3.0, cn0=17.0}}","satellite23":"{nameValuePairs={constellation=GPS, svid=2.0, cn0=39.7}}","satellite24":"{nameValuePairs={constellation=GLONASS, svid=2.0, cn0=42.8}}","satellite25":"{nameValuePairs={constellation=GLONASS, svid=1.0, cn0=31.6}}"};51;-100;-82.15686;-29.0;{"43:4F:EA:AF:A9:93":"{nameValuePairs={name=Unknown, rssi=-43.0, class=7936.0, type=Unknown Device Class}}","57:16:3C:2C:57:B9":"{nameValuePairs={name=Unknown, rssi=-91.0, class=7936.0, type=Unknown Device Class}}","86:69:93:DD:53:C1":"{nameValuePairs={name=Unknown, rssi=-94.0, class=7936.0, type=Unknown Device Class}}","F9:DD:14:B0:8A:EE":"{nameValuePairs={name=Unknown, rssi=-87.0, class=7936.0, type=Unknown Device Class}}","A0:92:08:63:84:4F":"{nameValuePairs={name=TY, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","77:BC:75:18:92:45":"{nameValuePairs={name=Unknown, rssi=-29.0, class=7936.0, type=Unknown Device Class}}","76:2F:20:6A:19:69":"{nameValuePairs={name=Unknown, rssi=-91.0, class=7936.0, type=Unknown Device Class}}","67:92:7B:4D:52:D6":"{nameValuePairs={name=Unknown, rssi=-53.0, class=7936.0, type=Unknown Device Class}}","7C:E9:2D:F9:0A:CF":"{nameValuePairs={name=Unknown, rssi=-83.0, class=7936.0, type=Unknown Device Class}}","7D:E6:77:30:A4:FB":"{nameValuePairs={name=Unknown, rssi=-44.0, class=7936.0, type=Unknown Device Class}}","61:5E:A8:82:7A:4F":"{nameValuePairs={name=Unknown, rssi=-100.0, class=7936.0, type=Unknown Device Class}}","5B:D5:95:22:A2:4C":"{nameValuePairs={name=Unknown, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","61:D0:05:8F:1C:E5":"{nameValuePairs={name=Unknown, rssi=-94.0, class=7936.0, type=Unknown Device Class}}","6E:F1:9C:88:3B:B0":"{nameValuePairs={name=Unknown, rssi=-90.0, class=7936.0, type=Unknown Device Class}}","71:92:F5:0F:58:9B":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","17:7D:FF:B3:7D:82":"{nameValuePairs={name=LED03-B37D82, rssi=-78.0, class=7936.0, type=Unknown Device Class}}","CF:4D:F0:C5:06:29":"{nameValuePairs={name=Control for SB1815, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","40:60:FD:FB:67:F8":"{nameValuePairs={name=Unknown, rssi=-97.0, class=7936.0, type=Unknown Device Class}}","30:C6:F7:D1:27:C2":"{nameValuePairs={name=CV2_30C6F7D127C2, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","70:4B:BE:97:71:1A":"{nameValuePairs={name=Unknown, rssi=-81.0, class=7936.0, type=Unknown Device Class}}","FC:03:9F:60:12:97":"{nameValuePairs={name=[TV] Samsung Q6 Series (49), rssi=-68.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","63:54:58:C1:4E:26":"{nameValuePairs={name=Unknown, rssi=-89.0, class=7936.0, type=Unknown Device Class}}","78:13:A8:6E:40:04":"{nameValuePairs={name=Unknown, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","6A:9A:9F:8D:11:D2":"{nameValuePairs={name=Unknown, rssi=-47.0, class=7936.0, type=Unknown Device Class}}","51:F5:33:3C:81:07":"{nameValuePairs={name=Unknown, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","98:06:3C:F5:5E:C5":"{nameValuePairs={name=[TV] Samsung 8 Series (65), rssi=-88.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","60:77:71:D3:CC:43":"{nameValuePairs={name=GDB5-CC43, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","61:CB:6F:6D:8D:1F":"{nameValuePairs={name=Unknown, rssi=-58.0, class=7936.0, type=Unknown Device Class}}","53:7D:81:A4:03:40":"{nameValuePairs={name=Unknown, rssi=-46.0, class=7936.0, type=Unknown Device Class}}","55:69:CC:2B:F0:71":"{nameValuePairs={name=Unknown, rssi=-98.0, class=7936.0, type=Unknown Device Class}}","8C:79:F5:21:64:98":"{nameValuePairs={name=[TV] Samsung 7 Series (55), rssi=-79.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","68:C4:83:FF:46:23":"{nameValuePairs={name=Unknown, rssi=-85.0, class=7936.0, type=Unknown Device Class}}","4A:31:27:3F:D3:1C":"{nameValuePairs={name=Unknown, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","43:A6:25:BB:15:C8":"{nameValuePairs={name=Unknown, rssi=-88.0, class=7936.0, type=Unknown Device Class}}","75:AF:8F:C0:F5:4B":"{nameValuePairs={name=Unknown, rssi=-45.0, class=7936.0, type=Unknown Device Class}}","DC:03:98:8A:B0:2D":"{nameValuePairs={name=Unknown, rssi=-81.0, class=7936.0, type=Unknown Device Class}}","BC:45:5B:9D:15:83":"{nameValuePairs={name=Unknown, rssi=-96.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","38:68:A4:71:33:DB":"{nameValuePairs={name=[TV] Samsung 7 Series (49), rssi=-96.0, class=1084.0, type=Audio Video Video Display and Loudspeaker}}","5A:BA:93:A6:A3:0D":"{nameValuePairs={name=Unknown, rssi=-98.0, class=7936.0, type=Unknown Device Class}}","20:20:2C:AC:40:4C":"{nameValuePairs={name=ECOLOR_E07072CAC, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","63:88:C0:31:82:5C":"{nameValuePairs={name=Unknown, rssi=-92.0, class=7936.0, type=Unknown Device Class}}","6A:32:A2:E4:22:66":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","03:5A:69:7B:10:8C":"{nameValuePairs={name=Unknown, rssi=-63.0, class=7936.0, type=Unknown Device Class}}","5D:97:3D:C2:BE:E8":"{nameValuePairs={name=Unknown, rssi=-62.0, class=7936.0, type=Unknown Device Class}}","79:2B:18:E1:A0:7A":"{nameValuePairs={name=Unknown, rssi=-61.0, class=7936.0, type=Unknown Device Class}}","4E:91:36:A3:2D:85":"{nameValuePairs={name=Unknown, rssi=-93.0, class=7936.0, type=Unknown Device Class}}","D0:C0:BF:1B:67:E2":"{nameValuePairs={name=RX-BF1B67E1, rssi=-97.0, class=7936.0, type=Unknown Device Class}}","63:CD:42:86:CC:C4":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","90:DD:5D:D7:14:62":"{nameValuePairs={name=Unknown, rssi=-96.0, class=7936.0, type=Unknown Device Class}}","A4:C1:38:B2:A4:A5":"{nameValuePairs={name=ihoment_H6110_A4A5, rssi=-99.0, class=7936.0, type=Unknown Device Class}}","6C:0D:DE:09:45:C5":"{nameValuePairs={name=Unknown, rssi=-58.0, class=7936.0, type=Unknown Device Class}}"};25;-94;-78.48;-13;{"wifiNetwork0":"{nameValuePairs={SSID=SCS-INTERNAL, level=-88.0}}","wifiNetwork1":"{nameValuePairs={SSID=RX-BF1B67E1, level=-94.0}}","wifiNetwork2":"{nameValuePairs={SSID=TP-Link_F240, level=-79.0}}","wifiNetwork3":"{nameValuePairs={SSID=iPhone von Mehmet, level=-13.0}}","wifiNetwork4":"{nameValuePairs={SSID=Skynet 2G, level=-79.0}}","wifiNetwork5":"{nameValuePairs={SSID=DIRECT-A2-HP DeskJet 2600 series, level=-87.0}}","wifiNetwork6":"{nameValuePairs={SSID=, level=-94.0}}","wifiNetwork7":"{nameValuePairs={SSID=, level=-81.0}}","wifiNetwork8":"{nameValuePairs={SSID=Hotspot Linz, level=-80.0}}","wifiNetwork9":"{nameValuePairs={SSID=SOLEMEWS, level=-54.0}}","wifiNetwork10":"{nameValuePairs={SSID=pramer, level=-79.0}}","wifiNetwork11":"{nameValuePairs={SSID=, level=-80.0}}","wifiNetwork12":"{nameValuePairs={SSID=, level=-86.0}}","wifiNetwork13":"{nameValuePairs={SSID=SOLEMEWS-5G, level=-64.0}}","wifiNetwork14":"{nameValuePairs={SSID=Drei_H288A_5G_t3K9, level=-84.0}}","wifiNetwork15":"{nameValuePairs={SSID=A1-Mesh-9qn4W7, level=-93.0}}","wifiNetwork16":"{nameValuePairs={SSID=Liwest_30D2, level=-76.0}}","wifiNetwork17":"{nameValuePairs={SSID=Pramer, level=-72.0}}","wifiNetwork18":"{nameValuePairs={SSID=Pramer, level=-86.0}}","wifiNetwork19":"{nameValuePairs={SSID=Moai, level=-80.0}}","wifiNetwork20":"{nameValuePairs={SSID=Moai, level=-76.0}}","wifiNetwork21":"{nameValuePairs={SSID=, level=-80.0}}","wifiNetwork22":"{nameValuePairs={SSID=, level=-94.0}}","wifiNetwork23":"{nameValuePairs={SSID=pramer-gast, level=-80.0}}","wifiNetwork24":"{nameValuePairs={SSID=FRITZ!Box 7530 RR, level=-83.0}}"}
